time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1853-05-02T14:20:00.000Z,38.5,-79.5,,4.6,mfa,,,,,ushis,ushis79,2019-08-07T22:23:49.992Z,"Virginia-West Virginia region",earthquake,,,,,reviewed,ushis,nut
1853-02-01T21:00:00.000Z,35.6,-121.1,,5.5,ml,,,,,ushis,ushis77,2021-01-29T23:46:39.510Z,"Near San Simeon, California",earthquake,,,,,reviewed,ushis,cdmg
1852-11-29T20:00:00.000Z,32.5,-115,,6.5,ml,,,,,ushis,ushis75,2019-08-06T19:36:30.269Z,"Baja California, Mexico",earthquake,,,,,reviewed,ushis,cdmg
1852-11-02T23:35:00.000Z,37.6,-78.6,,4.3,mfa,,,,,ushis,ushis73,2019-08-06T19:29:51.948Z,"Central Virginia",earthquake,,,,,reviewed,ushis,sc
1852-04-29T18:00:00.000Z,36.6,-81.6,,4.8,mfa,,,,,ushis,ushis72,2019-08-07T22:20:03.372Z,"Southwestern Virginia",earthquake,,,,,reviewed,ushis,sc
1851-05-15T16:10:00.000Z,37.8,-122.4,,5,ml,,,,,ushis,ushis71,2019-08-06T19:26:02.936Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,ushis,cdmg
1850-04-05T02:05:00.000Z,38.3,-87.7,,4.6,mfa,,,,,official,official18500405020500000,2019-08-27T20:45:03.682Z,"Southwestern Indiana",earthquake,,,,,reviewed,official,official
1848-07-09T14:45:00.000Z,19.25,-155,,6.1,mint,,,,,ushis,ushis67,2019-08-23T23:37:39.263Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1847-08-08T15:00:00.000Z,41.7,-70.1,,4.2,mlg,,,,,ushis,ushis64,2019-08-06T19:07:22.856Z,"Cape Cod area, Massachusetts",earthquake,,,,,reviewed,ushis,official
1844-11-28T13:00:00.000Z,36,-84,,4.2,mfa,,,,,ushis,ushis61,2019-08-06T19:01:43.569Z,"Near Knoxville, Tennessee",earthquake,,,,,reviewed,ushis,bar
1844-02-19T05:00:00.000Z,19.25,-155,,6.1,mint,,,,,ushis,ushis59,2019-08-23T23:36:10.346Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1843-02-17T05:00:00.000Z,35.9,-89.9,,4.2,mfa,,,,,official,official18430217050000000,2019-08-27T19:44:28.038Z,"Near Blytheville, Arkansas",earthquake,,,,,reviewed,official,official
1843-01-05T02:45:00.000Z,35.5,-90.5,,6.3,mfa,,,,,ushis,ushis54,2019-08-06T00:14:20.355Z,"Near Marked Tree, Arkansas",earthquake,,,,,reviewed,ushis,official
1841-12-28T05:50:00.000Z,36.6,-89.2,,4.6,mfa,,,,,ushis,ushis53,2019-08-07T22:17:28.871Z,"Near Hickman, Kentucky",earthquake,,,,,reviewed,ushis,sg
1841-04-08T10:15:00.000Z,19.25,-155,,6.5,mfa,,,,,ushis,ushis51,2019-08-23T23:34:22.312Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1840-02-02T00:00:00.000Z,19.25,-155,,6.1,mint,,,,,ushis,ushis50,2019-08-23T23:32:46.407Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1838-12-12T23:30:00.000Z,19.25,-155,,6.1,mint,,,,,ushis,ushis48,2019-08-23T23:30:58.874Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1836-06-10T15:30:00.000Z,37.8,-122.2,,6.8,ml,,,,,ushis,ushis46,2019-08-05T23:56:56.243Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,ushis,cdmg
1834-02-20T04:30:00.000Z,19.25,-155,,5.9,mint,,,,,ushis,ushis43,2019-08-23T23:29:41.093Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1833-08-27T11:00:00.000Z,37.7,-78,,4.5,mfa,,,,,ushis,ushis42,2019-08-05T23:50:49.313Z,"Central Virginia",earthquake,,,,,reviewed,ushis,nut
1828-03-10T03:00:00.000Z,37,-80,,4.6,mfa,,,,,ushis,ushis41,2019-08-07T22:15:18.250Z,"Southwestern Virginia",earthquake,,,,,reviewed,ushis,sc
1827-09-24T04:00:00.000Z,34,-119,,6,mw,,,,,cdmg,cdmg18270924040000000,2021-02-21T09:50:44.091Z,"Channel Islands region, California",earthquake,,,,,reviewed,cdmg,cdmg
1827-08-07T07:00:00.000Z,38,-88,,4.7,mfa,,,,,ushis,ushis39,2019-08-05T23:40:27.649Z,"Southwestern Indiana",earthquake,,,,,reviewed,ushis,bar
1827-07-05T11:30:00.000Z,37.9,-87.9,,4.7,mfa,,,,,official,official18270705113000000,2019-08-26T23:14:36.000Z,"Near Mount Vernon, Indiana",earthquake,,,,,reviewed,official,official
1823-06-02T08:30:00.000Z,19.25,-155,,7,mfa,,,,,ushis,ushis18230602083000000,2019-08-23T23:27:14.734Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1821-01-01T00:00:00.000Z,34.55,-119.85,,6.3,mw,,,,,cdmg,cdmg18210101000000000,2021-02-21T09:24:21.751Z,"Northwest of Santa Barbara, California",earthquake,,,,,reviewed,cdmg,cdmg
1817-10-05T16:45:00.000Z,42.5,-71.2,,4.3,mlg,,,,,ushis,ushis35,2019-08-05T23:24:47.770Z,"Northeastern Massachusetts",earthquake,,,,,reviewed,ushis,official
1817-01-08T09:00:00.000Z,32.9,-80,,5,mfa,,,,,ushis,ushis33,2020-09-18T23:58:46.770Z,"Near Charleston, South Carolina",earthquake,,,,,reviewed,ushis,nut
1812-12-21T19:00:00.000Z,34.2,-119.9,,7.1,ml,,,,,ushis,ushis32,2021-02-21T08:10:48.113Z,"Santa Barbara Channel, California",earthquake,,,,,reviewed,ushis,cdmg
1812-12-08T15:00:00.000Z,34.37,-117.65,,7.5,mw,,,,,cdmg,cdmg18121208150000000,2021-02-19T00:25:28.386Z,"Northwest of San Bernardino, California",earthquake,,,,,reviewed,cdmg,cdmg
1812-11-09T22:00:00.000Z,36.5,-89.6,,4,mint,,,,,ushis,ushis30,2020-09-18T22:13:33.010Z,"New Madrid, Missouri area",earthquake,,,,,reviewed,ushis,se
